



time,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,date,lat,lon,alt,alt_base_press,goal_lat,goal_lon,raw_temp,raw_press,raw_hum,raw_accel_all_x,raw_accel_all_y,raw_accel_all_z,raw_accel_line_x,raw_accel_line_y,raw_accel_line_z,raw_mag_x,raw_mag_y,raw_mag_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,raw_grav_x,raw_grav_y,raw_grav_z
"1949.909427389","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1950.920361383","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.97396289073513",,,,,,,,,,,,,,,,,
"1950.920604436","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3436264039295",,,,,,,,,,,,,,,,
"1950.92068751","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1950.929208758","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.19","-0.92","9.58",,,,,,,,,,,,
"1950.929451497","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0011111111111111111","-0.0033333333333333335",,,
"1950.929546885","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.875","-36.75","-55.0",,,,,,
"1950.929624458","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.01","0.01","-0.18",,,,,,,,,
"1950.929703458","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1951.94072728","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.97396289073513",,,,,,,,,,,,,,,,,
"1951.940972741","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3436264039295",,,,,,,,,,,,,,,,
"1951.941048463","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1951.951031366","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.16","-0.94","9.58",,,,,,,,,,,,
"1951.951278975","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0022222222222222222","-0.0011111111111111111",,,
"1951.951386437","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.5625","-35.5625","-55.0",,,,,,
"1951.951463418","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.01","0.03","-0.2",,,,,,,,,
"1951.951540102","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1952.964149557","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.97396289073513",,,,,,,,,,,,,,,,,
"1952.964533387","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3167695699318",,,,,,,,,,,,,,,,
"1952.96476333","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1952.97479127","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.19","-0.92","9.56",,,,,,,,,,,,
"1952.975197526","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0011111111111111111","0.0022222222222222222","-0.0011111111111111111",,,
"1952.97542182","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-66.75","-36.0","-54.5625",,,,,,
"1952.975623152","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.01","0.02","-0.19",,,,,,,,,
"1952.975825632","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1953.988272825","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.984329084405907",,,,,,,,,,,,,,,,,
"1953.988647599","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3065666300444",,,,,,,,,,,,,,,,
"1953.98884732","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1954.001160501","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.17","-0.91","9.55",,,,,,,,,,,,
"1954.001558683","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.0011111111111111111","0.0011111111111111111","-0.0011111111111111111",,,
"1954.001786181","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.5625","-37.0625","-55.75",,,,,,
"1954.001986532","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.04","0.02","-0.21",,,,,,,,,
"1954.002203252","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1955.014625349","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.984329084405907",,,,,,,,,,,,,,,,,
"1955.015550527","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3065666300444",,,,,,,,,,,,,,,,
"1955.016281873","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1955.027664469","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.57",,,,,,,,,,,,
"1955.028044836","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0011111111111111111","-0.0011111111111111111",,,
"1955.028276038","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.875","-35.5625","-55.0",,,,,,
"1955.028472573","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.18",,,,,,,,,
"1955.028691368","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1956.04125583","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.989512181677856",,,,,,,,,,,,,,,,,
"1956.041606309","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3417510848494",,,,,,,,,,,,,,,,
"1956.041800919","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1956.054917815","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.17","-0.9","9.54",,,,,,,,,,,,
"1956.05528309","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0022222222222222222","-0.0033333333333333335","0.0011111111111111111",,,
"1956.055480533","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.5625","-36.375","-54.5625",,,,,,
"1956.055664254","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.01","0.04","-0.19",,,,,,,,,
"1956.055847882","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1957.068388026","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.984329084405907",,,,,,,,,,,,,,,,,
"1957.068805431","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.2797093877942",,,,,,,,,,,,,,,,
"1957.069061132","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1957.090103948","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.18","-0.93","9.58",,,,,,,,,,,,
"1957.090789776","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0011111111111111111",,,
"1957.091209273","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.875","-36.75","-55.0",,,,,,
"1957.091543048","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.02","0.01","-0.17",,,,,,,,,
"1957.091930656","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1958.103964171","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.984329084405907",,,,,,,,,,,,,,,,,
"1958.104379131","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3065666300444",,,,,,,,,,,,,,,,
"1958.104604055","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1958.114040684","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.22","-0.91","9.56",,,,,,,,,,,,
"1958.114281516","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0011111111111111111","0.0011111111111111111",,,
"1958.114374589","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-68.25","-35.5625","-55.0",,,,,,
"1958.114454903","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.0","0.02","-0.19",,,,,,,,,
"1958.114530051","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1959.125456163","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.989512181677856",,,,,,,,,,,,,,,,,
"1959.12569605","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.1806064599396",,,,,,,,,,,,,,,,
"1959.125770161","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1959.134791793","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.2","-0.89","9.59",,,,,,,,,,,,
"1959.135041106","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.0011111111111111111","-0.0022222222222222222","-0.0011111111111111111",,,
"1959.135141235","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.875","-36.0","-54.5625",,,,,,
"1959.135221512","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.03","0.05","-0.17",,,,,,,,,
"1959.135301752","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1960.146463767","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.999878377094866",,,,,,,,,,,,,,,,,
"1960.146699247","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3315476180246",,,,,,,,,,,,,,,,
"1960.146770691","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1960.155875026","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.17","-0.93","9.56",,,,,,,,,,,,
"1960.156150283","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0011111111111111111","-0.0022222222222222222","-0.0022222222222222222",,,
"1960.156262523","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.875","-36.375","-55.75",,,,,,
"1960.156350689","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.02","0.02","-0.21",,,,,,,,,
"1960.156470781","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1961.16736072","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.999878377094866",,,,,,,,,,,,,,,,,
"1961.167597274","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3046897100481",,,,,,,,,,,,,,,,
"1961.167688773","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1961.175177881","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.16","-0.87","9.57",,,,,,,,,,,,
"1961.175422397","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.0011111111111111111","-0.0033333333333333335","-0.0011111111111111111",,,
"1961.175520841","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.5625","-36.0","-55.75",,,,,,
"1961.175605988","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.03","0.06","-0.18",,,,,,,,,
"1961.175692006","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1962.187544397","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.999878377094866",,,,,,,,,,,,,,,,,
"1962.187972449","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.358405543784",,,,,,,,,,,,,,,,
"1962.188285058","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1962.201346677","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.19","-0.92","9.57",,,,,,,,,,,,
"1962.201806285","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0011111111111111111","-0.005555555555555556","0.0",,,
"1962.202211041","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.875","-37.0625","-55.0",,,,,,
"1962.20249965","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.02","0.01","-0.2",,,,,,,,,
"1962.202803758","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1963.215753804","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.99469527924084",,,,,,,,,,,,,,,,,
"1963.216165597","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3232205989029",,,,,,,,,,,,,,,,
"1963.216387132","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1963.227473008","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.16","-0.91","9.58",,,,,,,,,,,,
"1963.227859097","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0044444444444444444","-0.0022222222222222222",,,
"1963.228153669","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.875","-36.75","-55.0",,,,,,
"1963.22837113","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.04","0.03","-0.16",,,,,,,,,
"1963.228574814","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1964.241320487","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"24.99469527924084",,,,,,,,,,,,,,,,,
"1964.241740465","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1016.3232205989029",,,,,,,,,,,,,,,,
"1964.241946038","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","34",,,,,,,,,,,,,,,,,"None",,,,,,,,,,,,,,,
"1964.255413302","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","53",,,,,,,,,,,,,,,,,,"-0.16","-0.88","9.56",,,,,,,,,,,,
"1964.25580941","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0022222222222222222","0.0011111111111111111","0.0033333333333333335",,,
"1964.256075723","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,"-67.5625","-36.0","-54.25",,,,,,
"1964.256315406","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,"0.0","0.01","-0.17",,,,,,,,,
"1964.25652633","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.2","-0.94","9.75"
"1965.268467043","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"25.010244573676026",,,,,,,,,,,,,,,,,
